address,signature,type,source,slot,timestamp,fee,fee_payer,transfer_type,mint,amount,from_account,to_account,description
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5RiHpvoAmuxHZuW6nKvVbTQbBrWrcZNHy6LXEzAykiJ7tHtQTaitfbt2un7WWWGJLVp31oNp37ih1vVRNHPPNs5q,SWAP,OKX,368127299,2025-09-20T17:57:54+00:00,1525423,4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,token,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,39367.153662,6n9VhCwQ7EwK6NqFDjnHPzEk6wZdRBTfh43RFgHQWHuQ,HV1KXxWFaSeriyFvXyx48FqG9BoFbfinB8njCJonqP7K,
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5RiHpvoAmuxHZuW6nKvVbTQbBrWrcZNHy6LXEzAykiJ7tHtQTaitfbt2un7WWWGJLVp31oNp37ih1vVRNHPPNs5q,SWAP,OKX,368127299,2025-09-20T17:57:54+00:00,1525423,4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,token,So11111111111111111111111111111111111111112,164.390642455,HV1KXxWFaSeriyFvXyx48FqG9BoFbfinB8njCJonqP7K,6n9VhCwQ7EwK6NqFDjnHPzEk6wZdRBTfh43RFgHQWHuQ,
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,3J2gxsdfkkuTYDxRb5h96WnMwZPvhFHtcAL3GndxkaF5,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,9TN7TC9jYdvBGYSLTpB8sFJjifjSAos1HaRJYLgk3Jd7,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,ZGRSdibKcDfhCyJNKcjVMktwBPobq27pn53KUi7iiar,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,9AnubS3LVpAm9HPWeZ7i87FuoekATudusJtAv4WT6ByK,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,4v7zQhwF3VdX8oB8pSSSgm7pjsJxziUMnbfCGKYeufP3,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,H1a9E2HHna4tAkf9fdxN4k7twcy7ocEKED3hebbofbuW,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,GiqfzH1h6zdfTQFpx9sHweSTeJ2ZMigHX8WuwaFRy1ka,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,7wvGXwVdLnBJjaENED4oid2NThhWpiS5Ru8HNQHNLQeC,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,4PMZop7kTEfc4fcshaAtJBdEwftUXksDemjxYLoZep9q,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,BMEW8kS7PJAmyrofQpZjfPKLQsNVVrdAJJkDyjYd2RPT,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,EHVaPHBv7bbg9iAJLeVxmZimZzZXGaK5itYsmho7ks38,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,9Fke4xFjBZfUxe54TFbfZyUiWoGF91NB87gbgAqhVrZh,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,Qgy68hF1pGRGGH8n9P5WHzUao46beqbyLXkDjeKmW2n,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,5cfUYurkxGuXetVnnfCh5p1twQa5VoMidYj24eYm5Q3D,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,Ekg2qcxYLZszbSDuhoGnW9ndv9je7NxVjmUSxXCWV3cN,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,87mCaBwxUfDauZ6vf9XryQ1g3qnTL8LJew7tYLgURoTP,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,4BvNp4JNF5aue9LTw7jEPZTu8BLpYvT4fobDvZG94SkVrLf9vrNFtLVu7d2Ao2JzRAKWroQKjGRfFWqTcccn2tff,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,native,SOL,1,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR,G9oqPEdx2qnZLQHGB9egsJUajCAxmVnqtd8hXeXcZsda,FLipG5QHjZe1H12f6rr5LCnrmqjhwuBTBp78GwzxnwkR transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,3J2gxsdfkkuTYDxRb5h96WnMwZPvhFHtcAL3GndxkaF5,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,9TN7TC9jYdvBGYSLTpB8sFJjifjSAos1HaRJYLgk3Jd7,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,ZGRSdibKcDfhCyJNKcjVMktwBPobq27pn53KUi7iiar,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,9AnubS3LVpAm9HPWeZ7i87FuoekATudusJtAv4WT6ByK,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,4v7zQhwF3VdX8oB8pSSSgm7pjsJxziUMnbfCGKYeufP3,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,H1a9E2HHna4tAkf9fdxN4k7twcy7ocEKED3hebbofbuW,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,GiqfzH1h6zdfTQFpx9sHweSTeJ2ZMigHX8WuwaFRy1ka,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,7wvGXwVdLnBJjaENED4oid2NThhWpiS5Ru8HNQHNLQeC,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,4PMZop7kTEfc4fcshaAtJBdEwftUXksDemjxYLoZep9q,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,BMEW8kS7PJAmyrofQpZjfPKLQsNVVrdAJJkDyjYd2RPT,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,EHVaPHBv7bbg9iAJLeVxmZimZzZXGaK5itYsmho7ks38,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,9Fke4xFjBZfUxe54TFbfZyUiWoGF91NB87gbgAqhVrZh,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,Qgy68hF1pGRGGH8n9P5WHzUao46beqbyLXkDjeKmW2n,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,5cfUYurkxGuXetVnnfCh5p1twQa5VoMidYj24eYm5Q3D,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,Ekg2qcxYLZszbSDuhoGnW9ndv9je7NxVjmUSxXCWV3cN,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,87mCaBwxUfDauZ6vf9XryQ1g3qnTL8LJew7tYLgURoTP,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
4AptRoJuizBBSicqzJiDic6TVEju7jHirDtHhLj1prg1,5BUrYFkKXiEuDgfP56x4pBMVS2N7XoWcpsSp9f1S1cxHAAVbzYCRfm3M5oM9PVvgWiDKSMLeBwxy9g4myToiAneK,TRANSFER,SYSTEM_PROGRAM,368127192,2025-09-20T17:57:11+00:00,5000,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,native,SOL,1,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3,G9oqPEdx2qnZLQHGB9egsJUajCAxmVnqtd8hXeXcZsda,FLipgewPwNeqvwPFW3CvMTLpHTvuX7BQoXC6xhrWiCR3 transferred a total 0.000005018 SOL to multiple accounts.
